NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR;PCR;PERC_PCR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
ALT CAMP;01;2020-09-24;2020-09-30;No;43.5572;0.733503;18.2715;8;922.7114;404;1.7632;0;0;0
ALT CAMP;01;2020-09-24;2020-09-30;Si;;;198.4126;1;1190.4761;6;16.6667;0;0;0
ALT CAMP;01;2020-09-23;2020-09-29;No;35.4974;0.501361;15.9875;7;899.8720;394;1.2887;0;0;0
ALT CAMP;01;2020-09-23;2020-09-29;Si;;;198.4126;1;1388.8888;7;16.6667;0;0;0
ALT CAMP;01;2020-09-22;2020-09-28;No;20.6331;0.282313;9.1357;4;943.2669;413;0.9852;0;0;0
ALT CAMP;01;2020-09-22;2020-09-28;Si;;;0.0000;0;1190.4761;6;0.0000;0;0;0
ALT CAMP;01;2020-09-21;2020-09-27;No;27.1276;0.329932;18.2715;8;904.4399;396;1.7812;0;0;0
ALT CAMP;01;2020-09-21;2020-09-27;Si;;;0.0000;0;1190.4761;6;0.0000;0;0;0
ALT CAMP;01;2020-09-20;2020-09-26;No;35.8905;0.436508;22.8393;10;902.1560;395;2.2959;0;0;0
ALT CAMP;01;2020-09-20;2020-09-26;Si;;;0.0000;0;1190.4761;6;0.0000;0;0;0
ALT CAMP;01;2020-09-19;2020-09-25;No;52.4969;0.604875;25.1233;11;927.2793;406;2.4814;0;0;0
ALT CAMP;01;2020-09-19;2020-09-25;Si;;;0.0000;0;1190.4761;6;0.0000;0;0;0
ALT CAMP;01;2020-09-18;2020-09-24;No;106.95;1.26559;34.2590;15;1068.8836;468;3.0837;0;0;0
ALT CAMP;01;2020-09-18;2020-09-24;Si;;;0.0000;0;8531.7460;43;0.0000;0;0;0
ALT CAMP;01;2020-09-17;2020-09-23;No;145.846;1.4513;41.1109;18;1091.7230;478;4.1215;1;0;0
ALT CAMP;01;2020-09-17;2020-09-23;Si;;;0.0000;0;8928.5714;45;0.0000;1;0;0
ALT CAMP;01;2020-09-16;2020-09-22;No;168.678;1.60552;54.8145;24;1071.1675;469;5.7650;1;0;0
ALT CAMP;01;2020-09-16;2020-09-22;Si;;;0.0000;0;8531.7460;43;0.0000;1;0;0
ALT CAMP;01;2020-09-15;2020-09-21;No;207.944;1.5973;63.9503;28;986.6617;432;7.2115;1;0;0
ALT CAMP;01;2020-09-15;2020-09-21;Si;;;0.0000;0;8730.1587;44;0.0000;1;0;0
ALT CAMP;01;2020-09-14;2020-09-20;No;218.642;1.56935;63.9503;28;984.3778;431;6.7961;1;0;0
ALT CAMP;01;2020-09-14;2020-09-20;Si;;;198.4126;1;28174.6031;142;0.8621;1;0;0
ALT CAMP;01;2020-09-13;2020-09-19;No;196.287;1.45665;59.3824;26;979.8099;429;6.3415;1;0;0
ALT CAMP;01;2020-09-13;2020-09-19;Si;;;198.4126;1;28174.6031;142;0.8621;1;0;0
ALT CAMP;01;2020-09-12;2020-09-18;No;211.131;1.3206;61.6663;27;956.9705;419;7.5188;1;0;0
ALT CAMP;01;2020-09-12;2020-09-18;Si;;;198.4126;1;28174.6031;142;0.8621;1;0;0
ALT CAMP;01;2020-09-11;2020-09-17;No;110.435;0.711073;50.2466;22;744.5642;326;8.8328;1;0;0
ALT CAMP;01;2020-09-11;2020-09-17;Si;;;198.4126;1;20833.3333;105;0.9615;1;0;0
ALT CAMP;01;2020-09-10;2020-09-16;No;103.054;0.65393;59.3824;26;666.9102;292;9.4406;0;0;0
ALT CAMP;01;2020-09-10;2020-09-16;Si;;;198.4126;1;20436.5079;103;0.9804;0;0;0
ALT CAMP;01;2020-09-09;2020-09-15;No;110.576;0.744839;50.2466;22;648.6387;284;10.4317;0;0;1
ALT CAMP;01;2020-09-09;2020-09-15;Si;;;198.4126;1;20436.5079;103;0.9804;0;0;0
ALT CAMP;01;2020-09-08;2020-09-14;No;136.265;0.890479;66.2342;29;657.7745;288;10.7143;1;0;1
ALT CAMP;01;2020-09-08;2020-09-14;Si;;;198.4126;1;20039.6825;101;0.9901;0;0;0
ALT CAMP;01;2020-09-07;2020-09-13;No;166.227;0.997001;75.3699;33;564.1330;247;14.1079;4;0;1
ALT CAMP;01;2020-09-07;2020-09-13;Si;;;0.0000;0;595.2380;3;0.0000;0;0;0
ALT CAMP;01;2020-09-06;2020-09-12;No;187.654;1.0955;75.3699;33;573.2687;251;14.4033;4;0;1
ALT CAMP;01;2020-09-06;2020-09-12;Si;;;0.0000;0;595.2380;3;0.0000;0;0;0
ALT CAMP;01;2020-09-05;2020-09-11;No;213.836;1.17033;98.2093;43;577.8366;253;15.5102;4;0;1
ALT CAMP;01;2020-09-05;2020-09-11;Si;;;0.0000;0;595.2380;3;0.0000;0;0;0
ALT CAMP;01;2020-09-04;2020-09-10;No;227.62;1.18644;105.0612;46;653.2066;286;13.5036;4;0;1
ALT CAMP;01;2020-09-04;2020-09-10;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-09-03;2020-09-09;No;235.787;1.09827;98.2093;43;689.7496;302;12.7148;4;0;1
ALT CAMP;01;2020-09-03;2020-09-09;Si;;;0.0000;0;595.2380;3;0.0000;0;0;0
ALT CAMP;01;2020-09-02;2020-09-08;No;201.015;0.898088;98.2093;43;726.2927;318;9.8361;4;0;0
ALT CAMP;01;2020-09-02;2020-09-08;Si;;;198.4126;1;16865.0793;85;1.1765;0;0;0
ALT CAMP;01;2020-09-01;2020-09-07;No;163.694;0.787602;86.7896;38;771.9714;338;9.9071;3;0;0
ALT CAMP;01;2020-09-01;2020-09-07;Si;;;198.4126;1;17261.9047;87;1.1494;0;0;0
ALT CAMP;01;2020-08-31;2020-09-06;No;161.972;0.787978;91.3575;40;771.9714;338;10.4938;0;0;0
ALT CAMP;01;2020-08-31;2020-09-06;Si;;;198.4126;1;17063.4920;86;1.1628;0;0;0
ALT CAMP;01;2020-08-30;2020-09-05;No;170.023;0.818053;95.9254;42;787.9590;345;10.2102;0;0;0
ALT CAMP;01;2020-08-30;2020-09-05;Si;;;198.4126;1;17063.4920;86;1.1628;0;0;0
ALT CAMP;01;2020-08-29;2020-09-04;No;186.309;0.971114;84.5057;37;817.6502;358;9.5376;0;0;0
ALT CAMP;01;2020-08-29;2020-09-04;Si;;;198.4126;1;17063.4920;86;1.1628;0;0;0
ALT CAMP;01;2020-08-28;2020-09-03;No;240.978;1.22686;86.7896;38;865.6130;379;9.8093;0;0;0
ALT CAMP;01;2020-08-28;2020-09-03;Si;;;198.4126;1;17063.4920;86;1.1628;0;0;0
ALT CAMP;01;2020-08-27;2020-09-02;No;283.282;1.47657;116.4809;51;952.4027;417;12.1287;1;0;0
ALT CAMP;01;2020-08-27;2020-09-02;Si;;;198.4126;1;16865.0793;85;1.1765;0;0;0
ALT CAMP;01;2020-08-26;2020-09-01;No;311.439;1.60424;125.6166;55;922.7114;404;13.1980;2;0;0
ALT CAMP;01;2020-08-26;2020-09-01;Si;;;0.0000;0;793.6507;4;0.0000;0;0;0
ALT CAMP;01;2020-08-25;2020-08-31;No;329.276;1.61989;121.0487;53;913.5757;400;11.8252;3;0;0
ALT CAMP;01;2020-08-25;2020-08-31;Si;;;0.0000;0;595.2380;3;0.0000;0;0;0
ALT CAMP;01;2020-08-24;2020-08-30;No;306.496;1.56042;114.1969;50;927.2793;406;11.3924;3;0;0
ALT CAMP;01;2020-08-24;2020-08-30;Si;;;0.0000;0;793.6507;4;0.0000;0;0;0
ALT CAMP;01;2020-08-23;2020-08-29;No;291.255;1.50027;111.9130;49;931.8472;408;11.0831;4;0;0
ALT CAMP;01;2020-08-23;2020-08-29;Si;;;0.0000;0;992.0634;5;0.0000;0;0;0
ALT CAMP;01;2020-08-22;2020-08-28;No;256.341;1.32043;107.3451;47;895.3042;392;11.0236;4;0;0
ALT CAMP;01;2020-08-22;2020-08-28;Si;;;0.0000;0;992.0634;5;0.0000;0;0;0
ALT CAMP;01;2020-08-21;2020-08-27;No;210.959;1.08666;109.6290;48;991.2296;434;9.6019;4;0;0
ALT CAMP;01;2020-08-21;2020-08-27;Si;;;0.0000;0;4960.3174;25;0.0000;0;0;0
ALT CAMP;01;2020-08-20;2020-08-26;No;151.249;0.919764;75.3699;33;886.1684;388;6.8063;3;0;0
ALT CAMP;01;2020-08-20;2020-08-26;Si;;;0.0000;0;5357.1428;27;0.0000;0;0;0
ALT CAMP;01;2020-08-19;2020-08-25;No;151.925;1.00786;68.5181;30;879.3166;385;7.1429;2;0;0
ALT CAMP;01;2020-08-19;2020-08-25;Si;;;0.0000;0;5555.5555;28;0.0000;0;0;0
ALT CAMP;01;2020-08-18;2020-08-24;No;180.947;1.2379;82.2218;36;899.8720;394;9.5361;1;0;0
ALT CAMP;01;2020-08-18;2020-08-24;Si;;;0.0000;0;5753.9682;29;0.0000;0;0;0
ALT CAMP;01;2020-08-17;2020-08-23;No;198.032;1.35478;82.2218;36;915.8596;401;8.6076;2;0;1
ALT CAMP;01;2020-08-17;2020-08-23;Si;;;0.0000;0;5952.3809;30;0.0000;0;0;0
ALT CAMP;01;2020-08-16;2020-08-22;No;207.704;1.44351;82.2218;36;899.8720;394;9.0206;1;0;1
ALT CAMP;01;2020-08-16;2020-08-22;Si;;;0.0000;0;5952.3809;30;0.0000;0;0;0
ALT CAMP;01;2020-08-15;2020-08-21;No;213.691;1.61315;86.7896;38;920.4275;403;9.8237;1;0;1
ALT CAMP;01;2020-08-15;2020-08-21;Si;;;0.0000;0;6150.7936;31;0.0000;0;0;0
ALT CAMP;01;2020-08-14;2020-08-20;No;264.44;2.18458;84.5057;37;790.2430;346;10.5882;1;0;1
ALT CAMP;01;2020-08-14;2020-08-20;Si;;;0.0000;0;1984.1269;10;0.0000;0;0;0
ALT CAMP;01;2020-08-13;2020-08-19;No;313.708;2.74708;89.0736;39;765.1196;335;11.5502;1;0;1
ALT CAMP;01;2020-08-13;2020-08-19;Si;;;0.0000;0;1587.3015;8;0.0000;0;0;0
ALT CAMP;01;2020-08-12;2020-08-18;No;330.636;3.14708;82.2218;36;746.8481;327;10.2804;1;0;1
ALT CAMP;01;2020-08-12;2020-08-18;Si;;;0.0000;0;1388.8888;7;0.0000;0;0;0
ALT CAMP;01;2020-08-11;2020-08-17;No;289.141;3.16494;63.9503;28;712.5890;312;7.4194;1;0;1
ALT CAMP;01;2020-08-11;2020-08-17;Si;;;0.0000;0;1190.4761;6;0.0000;0;0;0
ALT CAMP;01;2020-08-10;2020-08-16;No;237.008;3.24286;63.9503;28;680.6139;298;9.1525;0;0;0
ALT CAMP;01;2020-08-10;2020-08-16;Si;;;0.0000;0;1388.8888;7;0.0000;0;0;0
ALT CAMP;01;2020-08-09;2020-08-15;No;217.464;3.07143;61.6663;27;666.9102;292;8.9965;0;0;0
ALT CAMP;01;2020-08-09;2020-08-15;Si;;;0.0000;0;1388.8888;7;0.0000;0;0;0
ALT CAMP;01;2020-08-08;2020-08-14;No;152.698;2.78571;45.6787;20;618.9475;271;6.3197;0;0;0
ALT CAMP;01;2020-08-08;2020-08-14;Si;;;0.0000;0;1190.4761;6;0.0000;0;0;0
ALT CAMP;01;2020-08-07;2020-08-13;No;99.3514;2.07143;36.5430;16;614.3796;269;5.9925;0;0;0
ALT CAMP;01;2020-08-07;2020-08-13;Si;;;0.0000;0;1587.3015;8;0.0000;0;0;0
ALT CAMP;01;2020-08-06;2020-08-12;No;63.624;1.54762;25.1233;11;566.4169;248;4.4898;0;0;0
ALT CAMP;01;2020-08-06;2020-08-12;Si;;;0.0000;0;1587.3015;8;0.0000;0;0;0
ALT CAMP;01;2020-08-05;2020-08-11;No;41.1218;0.947619;22.8393;10;564.1330;247;4.0984;0;0;0
ALT CAMP;01;2020-08-05;2020-08-11;Si;;;0.0000;0;1587.3015;8;0.0000;0;0;0
ALT CAMP;01;2020-08-04;2020-08-10;No;28.9734;0.704762;27.4072;12;456.7878;200;6.0914;0;0;0
ALT CAMP;01;2020-08-04;2020-08-10;Si;;;0.0000;0;1587.3015;8;0.0000;0;0;0
ALT CAMP;01;2020-08-03;2020-08-09;No;9.57079;0.419048;9.1357;4;436.2324;191;2.1164;0;0;0
ALT CAMP;01;2020-08-03;2020-08-09;Si;;;0.0000;0;992.0634;5;0.0000;0;0;0
ALT CAMP;01;2020-08-02;2020-08-08;No;12.8336;0.561905;9.1357;4;436.2324;191;2.1164;0;0;0
ALT CAMP;01;2020-08-02;2020-08-08;Si;;;0.0000;0;793.6507;4;0.0000;0;0;0
ALT CAMP;01;2020-08-01;2020-08-07;No;22.6219;0.990476;9.1357;4;532.1578;233;1.7316;1;0;0
ALT CAMP;01;2020-08-01;2020-08-07;Si;;;0.0000;0;992.0634;5;0.0000;0;0;0
ALT CAMP;01;2020-07-31;2020-08-06;No;38.9357;1.70476;11.4196;5;500.1827;219;1.8433;1;0;0
ALT CAMP;01;2020-07-31;2020-08-06;Si;;;0.0000;0;793.6507;4;0.0000;0;0;0
ALT CAMP;01;2020-07-30;2020-08-05;No;55.9891;2.22857;15.9875;7;507.0345;222;3.1674;1;0;0
ALT CAMP;01;2020-07-30;2020-08-05;Si;;;0.0000;0;793.6507;4;0.0000;0;0;0
ALT CAMP;01;2020-07-29;2020-08-04;No;63.8198;2.32857;20.5554;9;488.7630;214;4.7170;1;0;0
ALT CAMP;01;2020-07-29;2020-08-04;Si;;;0.0000;0;793.6507;4;0.0000;0;0;0
ALT CAMP;01;2020-07-28;2020-08-03;No;41.7635;2.28571;13.7036;6;534.4418;234;2.5862;1;0;0
ALT CAMP;01;2020-07-28;2020-08-03;Si;;;0.0000;0;1190.4761;6;0.0000;0;0;0
ALT CAMP;01;2020-07-27;2020-08-02;No;52.2043;2.28571;13.7036;6;497.8987;218;2.7778;1;0;0
ALT CAMP;01;2020-07-27;2020-08-02;Si;;;0.0000;0;1388.8888;7;0.0000;0;0;0
ALT CAMP;01;2020-07-26;2020-08-01;No;48.9416;2.14286;13.7036;6;500.1827;219;2.7650;1;0;0
ALT CAMP;01;2020-07-26;2020-08-01;Si;;;0.0000;0;1388.8888;7;0.0000;0;0;0
ALT CAMP;01;2020-07-25;2020-07-31;No;40.7846;1.78571;13.7036;6;395.1215;173;3.5088;0;0;0
ALT CAMP;01;2020-07-25;2020-07-31;Si;;;0.0000;0;1190.4761;6;0.0000;0;0;0
ALT CAMP;01;2020-07-24;2020-07-30;No;27.8967;1.35714;11.4196;5;388.2696;170;3.5714;0;0;0
ALT CAMP;01;2020-07-24;2020-07-30;Si;;;0.0000;0;1190.4761;6;0.0000;0;0;0
ALT CAMP;01;2020-07-23;2020-07-29;No;16.9664;0.928571;9.1357;4;374.5660;164;2.4691;0;0;0
ALT CAMP;01;2020-07-23;2020-07-29;Si;;;0.0000;0;1190.4761;6;0.0000;0;0;0
ALT CAMP;01;2020-07-22;2020-07-28;No;15.6613;1.14286;6.8518;3;354.0105;155;0.6452;0;0;0
ALT CAMP;01;2020-07-22;2020-07-28;Si;;;0.0000;0;992.0634;5;0.0000;0;0;0
ALT CAMP;01;2020-07-21;2020-07-27;No;15.4982;1.35714;4.5678;2;308.3318;135;0.7407;0;0;0
ALT CAMP;01;2020-07-21;2020-07-27;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-07-20;2020-07-26;No;18.7609;1.64286;9.1357;4;312.8996;137;1.4599;0;0;0
ALT CAMP;01;2020-07-20;2020-07-26;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-07-19;2020-07-25;No;22.5131;1.64286;9.1357;4;301.4799;132;1.5152;0;0;0
ALT CAMP;01;2020-07-19;2020-07-25;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-07-18;2020-07-24;No;23.4919;1.71429;9.1357;4;283.2084;124;1.6129;0;0;0
ALT CAMP;01;2020-07-18;2020-07-24;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-07-17;2020-07-23;No;26.9722;1.47619;9.1357;4;244.3815;107;1.8692;0;0;0
ALT CAMP;01;2020-07-17;2020-07-23;Si;;;0.0000;0;198.4126;1;0.0000;0;0;0
ALT CAMP;01;2020-07-16;2020-07-22;No;20.1748;1.2619;9.1357;4;239.8136;105;0.9615;0;0;0
ALT CAMP;01;2020-07-16;2020-07-22;Si;;;0.0000;0;198.4126;1;0.0000;0;0;0
ALT CAMP;01;2020-07-15;2020-07-21;No;13.323;0.833333;6.8518;3;242.0975;106;0.9524;0;0;0
ALT CAMP;01;2020-07-15;2020-07-21;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-07-14;2020-07-20;No;11.039;0.690476;6.8518;3;239.8136;105;0.9615;0;0;0
ALT CAMP;01;2020-07-14;2020-07-20;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-07-13;2020-07-19;No;6.25364;0.547619;2.2839;1;253.5172;111;0.0000;0;0;0
ALT CAMP;01;2020-07-13;2020-07-19;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-07-12;2020-07-18;No;11.1478;0.97619;4.5678;2;253.5172;111;0.0000;0;0;0
ALT CAMP;01;2020-07-12;2020-07-18;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-07-11;2020-07-17;No;12.7792;1.11905;4.5678;2;262.6530;115;0.0000;0;0;0
ALT CAMP;01;2020-07-11;2020-07-17;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-07-10;2020-07-16;No;17.1295;1.5;9.1357;4;244.3815;107;0.0000;0;0;0
ALT CAMP;01;2020-07-10;2020-07-16;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-07-09;2020-07-15;No;17.9452;1.57143;6.8518;3;228.3939;100;0.0000;0;0;0
ALT CAMP;01;2020-07-09;2020-07-15;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-07-08;2020-07-14;No;19.5766;1.71429;9.1357;4;214.6902;94;1.0638;0;0;0
ALT CAMP;01;2020-07-08;2020-07-14;Si;;;0.0000;0;198.4126;1;0.0000;0;0;0
ALT CAMP;01;2020-07-07;2020-07-13;No;21.5343;1.57143;9.1357;4;198.7027;87;1.1494;0;0;0
ALT CAMP;01;2020-07-07;2020-07-13;Si;;;0.0000;0;198.4126;1;0.0000;0;0;0
ALT CAMP;01;2020-07-06;2020-07-12;No;19.5766;1.42857;9.1357;4;162.1596;71;1.4085;0;0;0
ALT CAMP;01;2020-07-06;2020-07-12;Si;;;0.0000;0;595.2380;3;0.0000;0;0;0
ALT CAMP;01;2020-07-05;2020-07-11;No;11.4197;1.0;6.8518;3;155.3078;68;1.4706;0;0;0
ALT CAMP;01;2020-07-05;2020-07-11;Si;;;0.0000;0;595.2380;3;0.0000;0;0;0
ALT CAMP;01;2020-07-04;2020-07-10;No;9.78831;0.857143;6.8518;3;141.6042;62;1.6129;0;0;0
ALT CAMP;01;2020-07-04;2020-07-10;Si;;;0.0000;0;793.6507;4;0.0000;0;0;0
ALT CAMP;01;2020-07-03;2020-07-09;No;3.91532;0.571429;2.2839;1;139.3202;61;1.6393;0;0;0
ALT CAMP;01;2020-07-03;2020-07-09;Si;;;0.0000;0;793.6507;4;0.0000;0;0;0
ALT CAMP;01;2020-07-02;2020-07-08;No;4.89416;0.714286;4.5678;2;153.0239;67;2.9851;0;0;0
ALT CAMP;01;2020-07-02;2020-07-08;Si;;;0.0000;0;992.0634;5;0.0000;0;0;0
ALT CAMP;01;2020-07-01;2020-07-07;No;3.26277;0.714286;2.2839;1;157.5918;69;2.8986;0;0;0
ALT CAMP;01;2020-07-01;2020-07-07;Si;;;0.0000;0;992.0634;5;0.0000;0;0;0
ALT CAMP;01;2020-06-30;2020-07-06;No;3.91532;0.857143;4.5678;2;169.0115;74;2.7027;0;0;0
ALT CAMP;01;2020-06-30;2020-07-06;Si;;;0.0000;0;992.0634;5;0.0000;0;0;0
ALT CAMP;01;2020-06-29;2020-07-05;No;3.91532;0.857143;4.5678;2;189.5669;83;2.4390;0;0;0
ALT CAMP;01;2020-06-29;2020-07-05;Si;;;0.0000;0;793.6507;4;0.0000;0;0;0
ALT CAMP;01;2020-06-28;2020-07-04;No;3.91532;0.857143;4.5678;2;198.7027;87;2.3256;0;0;0
ALT CAMP;01;2020-06-28;2020-07-04;Si;;;0.0000;0;793.6507;4;0.0000;0;0;0
ALT CAMP;01;2020-06-27;2020-07-03;No;3.26277;0.714286;4.5678;2;210.1224;92;2.1978;0;0;0
ALT CAMP;01;2020-06-27;2020-07-03;Si;;;0.0000;0;595.2380;3;0.0000;0;0;0
ALT CAMP;01;2020-06-26;2020-07-02;No;2.61022;0.571429;4.5678;2;221.5421;97;2.0833;0;0;0
ALT CAMP;01;2020-06-26;2020-07-02;Si;;;0.0000;0;595.2380;3;0.0000;0;0;0
ALT CAMP;01;2020-06-25;2020-07-01;No;0.652554;0.285714;2.2839;1;205.5545;90;1.1236;0;0;0
ALT CAMP;01;2020-06-25;2020-07-01;Si;;;0.0000;0;595.2380;3;0.0000;0;0;0
ALT CAMP;01;2020-06-24;2020-06-30;No;0.326277;0.142857;2.2839;1;166.7275;73;0.0000;0;0;0
ALT CAMP;01;2020-06-24;2020-06-30;Si;;;0.0000;0;595.2380;3;0.0000;0;0;0
ALT CAMP;01;2020-06-23;2020-06-29;No;0.0;0.0;0.0000;0;141.6042;62;0.0000;0;0;0
ALT CAMP;01;2020-06-23;2020-06-29;Si;;;0.0000;0;793.6507;4;0.0000;0;0;0
ALT CAMP;01;2020-06-22;2020-06-28;No;0.0;0.0;0.0000;0;127.9006;56;0.0000;0;0;0
ALT CAMP;01;2020-06-22;2020-06-28;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-06-21;2020-06-27;No;0.0;0.0;0.0000;0;123.3327;54;0.0000;0;0;0
ALT CAMP;01;2020-06-21;2020-06-27;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-06-20;2020-06-26;No;0.0;0.0;0.0000;0;114.1969;50;0.0000;0;0;0
ALT CAMP;01;2020-06-20;2020-06-26;Si;;;0.0000;0;595.2380;3;0.0000;0;0;0
ALT CAMP;01;2020-06-19;2020-06-25;No;0.0;0.0;0.0000;0;107.3451;47;0.0000;0;0;0
ALT CAMP;01;2020-06-19;2020-06-25;Si;;;0.0000;0;992.0634;5;0.0000;0;0;0
ALT CAMP;01;2020-06-18;2020-06-24;No;0.0;0.0;0.0000;0;123.3327;54;0.0000;0;0;0
ALT CAMP;01;2020-06-18;2020-06-24;Si;;;0.0000;0;1785.7142;9;0.0000;0;0;0
ALT CAMP;01;2020-06-17;2020-06-23;No;0.0;0.0;0.0000;0;137.0363;60;0.0000;0;0;0
ALT CAMP;01;2020-06-17;2020-06-23;Si;;;0.0000;0;1785.7142;9;0.0000;0;0;0
ALT CAMP;01;2020-06-16;2020-06-22;No;0.0;0.0;0.0000;0;155.3078;68;0.0000;0;0;0
ALT CAMP;01;2020-06-16;2020-06-22;Si;;;0.0000;0;1587.3015;8;0.0000;0;0;0
ALT CAMP;01;2020-06-15;2020-06-21;No;0.0;0.0;0.0000;0;162.1596;71;0.0000;0;0;0
ALT CAMP;01;2020-06-15;2020-06-21;Si;;;0.0000;0;2182.5396;11;0.0000;0;0;0
ALT CAMP;01;2020-06-14;2020-06-20;No;0.0;0.0;0.0000;0;162.1596;71;0.0000;0;0;0
ALT CAMP;01;2020-06-14;2020-06-20;Si;;;0.0000;0;2182.5396;11;0.0000;0;0;0
ALT CAMP;01;2020-06-13;2020-06-19;No;0.0;0.0;0.0000;0;171.2954;75;0.0000;0;0;0
ALT CAMP;01;2020-06-13;2020-06-19;Si;;;0.0000;0;1984.1269;10;0.0000;0;0;0
ALT CAMP;01;2020-06-12;2020-06-18;No;0.0;0.0;0.0000;0;171.2954;75;0.0000;0;0;0
ALT CAMP;01;2020-06-12;2020-06-18;Si;;;0.0000;0;1984.1269;10;0.0000;0;0;0
ALT CAMP;01;2020-06-11;2020-06-17;No;0.0;0.0;0.0000;0;173.5793;76;0.0000;0;0;0
ALT CAMP;01;2020-06-11;2020-06-17;Si;;;0.0000;0;992.0634;5;0.0000;0;0;0
ALT CAMP;01;2020-06-10;2020-06-16;No;0.0;0.0;0.0000;0;223.8260;98;0.0000;0;0;0
ALT CAMP;01;2020-06-10;2020-06-16;Si;;;0.0000;0;992.0634;5;0.0000;0;0;0
ALT CAMP;01;2020-06-09;2020-06-15;No;0.0;0.0;0.0000;0;255.8012;112;0.0000;0;0;0
ALT CAMP;01;2020-06-09;2020-06-15;Si;;;0.0000;0;992.0634;5;0.0000;0;0;0
ALT CAMP;01;2020-06-08;2020-06-14;No;0.0;0.0;0.0000;0;290.0602;127;0.0000;0;0;0
ALT CAMP;01;2020-06-08;2020-06-14;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-06-07;2020-06-13;No;0.0;0.0;0.0000;0;315.1836;138;0.0000;0;0;0
ALT CAMP;01;2020-06-07;2020-06-13;Si;;;0.0000;0;396.8253;2;0.0000;0;0;0
ALT CAMP;01;2020-06-06;2020-06-12;No;0.0;0.0;0.0000;0;333.4551;146;0.0000;0;0;0
ALT CAMP;01;2020-06-06;2020-06-12;Si;;;0.0000;0;595.2380;3;0.0000;0;0;0
ALT CAMP;01;2020-06-05;2020-06-11;No;0.0;0.0;0.0000;0;406.5412;178;0.0000;0;0;1
ALT CAMP;01;2020-06-05;2020-06-11;Si;;;0.0000;0;3769.8412;19;0.0000;0;0;0
ALT CAMP;01;2020-06-04;2020-06-10;No;0.0;0.0;0.0000;0;429.3805;188;0.0000;0;0;1
ALT CAMP;01;2020-06-04;2020-06-10;Si;;;0.0000;0;4365.0793;22;0.0000;0;0;0
ALT CAMP;01;2020-06-03;2020-06-09;No;0.326277;0.142857;0.0000;0;411.1090;180;0.0000;0;0;1
ALT CAMP;01;2020-06-03;2020-06-09;Si;;;0.0000;0;4365.0793;22;0.0000;0;0;0
ALT CAMP;01;2020-06-02;2020-06-08;No;0.652554;0.285714;0.0000;0;411.1090;180;0.0000;0;0;1
ALT CAMP;01;2020-06-02;2020-06-08;Si;;;0.0000;0;4563.4920;23;0.0000;0;0;0
ALT CAMP;01;2020-06-01;2020-06-07;No;0.978831;0.428571;2.2839;1;461.3557;202;0.5000;0;0;1
ALT CAMP;01;2020-06-01;2020-06-07;Si;;;0.0000;0;4960.3174;25;0.0000;0;0;0
ALT CAMP;01;2020-05-31;2020-06-06;No;0.978831;0.428571;2.2839;1;461.3557;202;0.5025;0;0;1
ALT CAMP;01;2020-05-31;2020-06-06;Si;;;0.0000;0;5158.7301;26;0.0000;0;0;0
ALT CAMP;01;2020-05-30;2020-06-05;No;0.978831;0.428571;2.2839;1;449.9360;197;0.5181;0;0;1
ALT CAMP;01;2020-05-30;2020-06-05;Si;;;0.0000;0;5158.7301;26;0.0000;0;0;0
ALT CAMP;01;2020-05-29;2020-06-04;No;0.978831;0.428571;2.2839;1;481.9112;211;0.4878;0;0;0
ALT CAMP;01;2020-05-29;2020-06-04;Si;;;0.0000;0;2182.5396;11;0.0000;0;0;0
ALT CAMP;01;2020-05-28;2020-06-03;No;0.978831;0.428571;2.2839;1;513.8863;225;0.4566;0;0;0
ALT CAMP;01;2020-05-28;2020-06-03;Si;;;0.0000;0;2380.9523;12;0.0000;0;0;0
ALT CAMP;01;2020-05-27;2020-06-02;No;0.652554;0.285714;2.2839;1;682.8978;299;0.3413;0;0;0
